Date,Timestamp,Account No,Balance,Amount,Third Party Account No,Third Party Name
31/07/2025,23:59,879727755.0,-572.26475,-15.99,,Netflix
31/07/2025,23:59,879727755.0,-591.2547500000001,-18.99,,PureGym
31/07/2025,23:59,802155673.0,10014.915997818036,-7.99,,Amazon
31/07/2025,23:59,802155673.0,10006.925997818036,-7.99,,Disney
31/07/2025,23:59,458332716.0,-651.7220266929463,-7.99,,Disney
31/07/2025,23:59,458332716.0,-670.7120266929463,-18.99,,PureGym
31/07/2025,23:59,403002938.0,-1803.4823019776977,-15.99,,Netflix
31/07/2025,23:59,403002938.0,-1822.4723019776977,-18.99,,PureGym
31/07/2025,23:59,871592713.0,8158.6954848112755,-7.0,,Xbox
31/07/2025,23:59,871592713.0,8151.6954848112755,-7.0,,Xbox
31/07/2025,23:59,871592713.0,8145.705484811276,-5.99,,Mojang Studios
31/07/2025,23:59,871592713.0,8138.705484811276,-7.0,,Xbox
31/07/2025,23:59,871592713.0,8122.715484811276,-15.99,,Netflix
31/07/2025,23:59,871592713.0,8103.725484811276,-18.99,,PureGym
31/07/2025,23:59,554443502.0,4116.899203583798,-7.99,,Amazon
31/07/2025,23:59,554443502.0,4108.909203583798,-7.99,,Disney
31/07/2025,23:59,554443502.0,4008.9092035837984,-100.0,,Grand Union BJJ
31/07/2025,23:59,554443502.0,3989.9192035837987,-18.99,,PureGym
31/07/2025,23:59,554443502.0,3976.929203583799,-12.99,,SquareOnix
31/07/2025,23:59,554443502.0,3970.939203583799,-5.99,,Mojang Studios
31/07/2025,23:59,676056571.0,2548.497834864189,-18.99,,PureGym
31/07/2025,23:59,676056571.0,2542.507834864189,-5.99,,Mojang Studios
31/07/2025,23:59,676056571.0,2527.5178348641894,-14.99,,Blizzard
31/07/2025,23:59,676056571.0,2521.5278348641896,-5.99,,Mojang Studios
31/07/2025,23:59,676056571.0,2508.53783486419,-12.99,,SquareOnix
31/07/2025,23:59,676056571.0,2492.54783486419,-15.99,,Netflix
31/07/2025,23:59,676056571.0,2484.55783486419,-7.99,,Amazon
31/07/2025,23:59,322828535.0,-827.6863295145197,-15.99,,Netflix
31/07/2025,23:59,322828535.0,-835.6763295145197,-7.99,,Disney
31/07/2025,23:59,322828535.0,-854.6663295145197,-18.99,,PureGym
31/07/2025,23:59,322828535.0,-954.6663295145197,-100.0,,Grand Union BJJ
31/07/2025,23:59,924379054.0,1675.584500000001,-15.99,,Netflix
31/07/2025,23:59,924379054.0,1660.594500000001,-14.99,,Blizzard
31/07/2025,23:59,924379054.0,1654.604500000001,-5.99,,Mojang Studios
31/07/2025,23:59,924379054.0,1641.614500000001,-12.99,,SquareOnix
31/07/2025,23:59,924379054.0,1635.624500000001,-5.99,,Mojang Studios
31/07/2025,23:59,924379054.0,1616.634500000001,-18.99,,PureGym
31/07/2025,23:59,388624181.0,7810.283642498751,-15.99,,Netflix
31/07/2025,23:59,388624181.0,7802.293642498751,-7.99,,Amazon
31/07/2025,23:59,167380719.0,5794.206588486919,-18.99,,PureGym
31/07/2025,23:59,167380719.0,5786.216588486919,-7.99,,Disney
31/07/2025,23:59,167380719.0,5770.226588486919,-15.99,,Netflix
31/07/2025,23:59,167380719.0,5764.23658848692,-5.99,,Mojang Studios
31/07/2025,23:59,167380719.0,5749.24658848692,-14.99,,Blizzard
31/07/2025,23:59,167380719.0,5649.24658848692,-100.0,,Grand Union BJJ
31/07/2025,23:59,779575942.0,1165.3461061449318,-7.99,,Amazon
31/07/2025,23:59,484688392.0,211.3515907930871,-7.99,,Disney
31/07/2025,23:59,484688392.0,203.3615907930871,-7.99,,Amazon
31/07/2025,23:59,484688392.0,190.37159079308708,-12.99,,SquareOnix
31/07/2025,23:59,484688392.0,177.38159079308707,-12.99,,SquareOnix
31/07/2025,23:59,484688392.0,171.39159079308706,-5.99,,Mojang Studios
31/07/2025,23:59,484688392.0,152.40159079308705,-18.99,,PureGym
31/07/2025,23:59,468165990.0,252.10899999999987,-7.0,,Xbox
31/07/2025,23:59,468165990.0,239.11899999999986,-12.99,,SquareOnix
31/07/2025,23:59,468165990.0,224.12899999999985,-14.99,,Blizzard
31/07/2025,23:59,951790490.0,3106.4214119962926,-15.99,,Netflix
31/07/2025,23:59,951790490.0,3100.431411996293,-5.99,,Mojang Studios
31/07/2025,23:59,244370199.0,3302.3988314656144,-15.99,,Netflix
31/07/2025,23:59,244370199.0,3287.4088314656146,-14.99,,Blizzard
31/07/2025,23:59,244370199.0,3268.418831465615,-18.99,,PureGym
31/07/2025,23:59,244370199.0,3168.418831465615,-100.0,,Grand Union BJJ
31/07/2025,23:59,559081385.0,3715.913638009475,-100.0,,Grand Union BJJ
31/07/2025,23:59,559081385.0,3699.9236380094753,-15.99,,Netflix
31/07/2025,23:59,559081385.0,3684.9336380094755,-14.99,,Blizzard
31/07/2025,23:59,559081385.0,3677.9336380094755,-7.0,,Xbox
31/07/2025,23:59,559081385.0,3664.9436380094758,-12.99,,SquareOnix
31/07/2025,23:59,559081385.0,3645.953638009476,-18.99,,PureGym
31/07/2025,23:59,399874329.0,932.2099999999984,-18.99,,PureGym
31/07/2025,23:59,399874329.0,924.2199999999984,-7.99,,Amazon
31/07/2025,23:59,399874329.0,916.2299999999984,-7.99,,Disney
31/07/2025,23:59,117332310.0,883.8837064115455,-5.99,,Mojang Studios
31/07/2025,23:59,117332310.0,867.8937064115455,-15.99,,Netflix
31/07/2025,23:59,117332310.0,848.9037064115455,-18.99,,PureGym
31/07/2025,23:59,101348775.0,5276.13553684358,-7.0,,Xbox
31/07/2025,23:59,101348775.0,5269.13553684358,-7.0,,Xbox
31/07/2025,23:59,101348775.0,5262.13553684358,-7.0,,Xbox
31/07/2025,23:59,508282617.0,-647.832500000001,-14.99,,Blizzard
31/07/2025,23:59,508282617.0,-662.822500000001,-14.99,,Blizzard
31/07/2025,23:59,508282617.0,-762.822500000001,-100.0,,Grand Union BJJ
31/07/2025,23:59,508282617.0,-778.812500000001,-15.99,,Netflix
31/07/2025,23:59,508282617.0,-786.802500000001,-7.99,,Amazon
31/07/2025,23:59,199832775.0,1979.7731999999994,-14.99,,Blizzard
31/07/2025,23:59,199832775.0,1964.7831999999994,-14.99,,Blizzard
31/07/2025,23:59,199832775.0,1951.7931999999994,-12.99,,SquareOnix
31/07/2025,23:59,199832775.0,1945.8031999999994,-5.99,,Mojang Studios
31/07/2025,23:59,199832775.0,1937.8131999999994,-7.99,,Disney
31/07/2025,23:59,199832775.0,1929.8231999999994,-7.99,,Amazon
31/07/2025,23:59,765617753.0,-763.825477000378,-5.99,,Mojang Studios
31/07/2025,23:59,765617753.0,-779.815477000378,-15.99,,Netflix
31/07/2025,23:59,765617753.0,-787.805477000378,-7.99,,Disney
31/07/2025,23:59,765617753.0,-806.795477000378,-18.99,,PureGym
31/07/2025,23:59,971700926.0,-2028.9503000000013,-15.99,,Netflix
31/07/2025,23:59,971700926.0,-2047.9403000000013,-18.99,,PureGym
31/07/2025,23:59,971700926.0,-2054.940300000001,-7.0,,Xbox
31/07/2025,23:59,971700926.0,-2067.930300000001,-12.99,,SquareOnix
31/07/2025,23:59,971700926.0,-2074.930300000001,-7.0,,Xbox
31/07/2025,23:59,400856284.0,796.0244415348911,-15.99,,Netflix
31/07/2025,23:59,400856284.0,783.0344415348911,-12.99,,SquareOnix
31/07/2025,23:59,400856284.0,776.0344415348911,-7.0,,Xbox
31/07/2025,23:59,400856284.0,763.0444415348911,-12.99,,SquareOnix
31/07/2025,23:59,400856284.0,744.0544415348911,-18.99,,PureGym
31/07/2025,23:59,484935293.0,-1357.8020710439464,-18.99,,PureGym
31/07/2025,23:59,484935293.0,-1373.7920710439464,-15.99,,Netflix
31/07/2025,23:59,267261936.0,3420.259102867083,-18.99,,PureGym
31/07/2025,23:59,267261936.0,3404.2691028670833,-15.99,,Netflix
31/07/2025,23:59,267261936.0,3304.2691028670833,-100.0,,Grand Union BJJ
31/07/2025,23:59,267261936.0,3298.2791028670836,-5.99,,Mojang Studios
31/07/2025,23:59,267261936.0,3285.289102867084,-12.99,,SquareOnix
31/07/2025,23:59,267261936.0,3272.299102867084,-12.99,,SquareOnix
31/07/2025,23:59,697667777.0,1111.2921020092642,-7.99,,Amazon
31/07/2025,23:59,697667777.0,1095.3021020092642,-15.99,,Netflix
31/07/2025,23:59,281327604.0,-1918.566432324575,-18.99,,PureGym
31/07/2025,23:59,281327604.0,-1934.556432324575,-15.99,,Netflix
31/07/2025,23:59,281327604.0,-1947.546432324575,-12.99,,SquareOnix
31/07/2025,23:59,675080807.0,4178.912297379877,-18.99,,PureGym
31/07/2025,23:59,675080807.0,4078.9122973798767,-100.0,,Grand Union BJJ
31/07/2025,23:59,675080807.0,4070.922297379877,-7.99,,Amazon
31/07/2025,23:59,939341870.0,246.95961441101554,-7.99,,Disney
31/07/2025,23:59,939341870.0,231.96961441101553,-14.99,,Blizzard
31/07/2025,23:59,939341870.0,224.96961441101553,-7.0,,Xbox
31/07/2025,23:59,939341870.0,211.97961441101552,-12.99,,SquareOnix
31/07/2025,23:59,939341870.0,205.9896144110155,-5.99,,Mojang Studios
31/07/2025,23:59,939341870.0,186.9996144110155,-18.99,,PureGym
31/07/2025,23:59,863827085.0,107.64609999999969,-7.99,,Disney
31/07/2025,23:59,863827085.0,101.6560999999997,-5.99,,Mojang Studios
31/07/2025,23:59,863827085.0,88.6660999999997,-12.99,,SquareOnix
31/07/2025,23:59,863827085.0,82.6760999999997,-5.99,,Mojang Studios
31/07/2025,23:59,863827085.0,63.68609999999971,-18.99,,PureGym
31/07/2025,23:59,863827085.0,-36.31390000000029,-100.0,,Grand Union BJJ
31/07/2025,23:59,606934288.0,-2145.4871368893905,-15.99,,Netflix
31/07/2025,23:59,606934288.0,-2153.4771368893903,-7.99,,Amazon
31/07/2025,23:59,606934288.0,-2172.46713688939,-18.99,,PureGym
31/07/2025,23:59,376547994.0,109.01007229958283,-15.99,,Netflix
31/07/2025,23:59,376547994.0,9.01007229958283,-100.0,,Grand Union BJJ
31/07/2025,23:59,376547994.0,-9.979927700417168,-18.99,,PureGym
31/07/2025,23:59,823403038.0,-389.6815500000007,-100.0,,Grand Union BJJ
31/07/2025,23:59,823403038.0,-405.6715500000007,-15.99,,Netflix
31/07/2025,23:59,823403038.0,-411.6615500000007,-5.99,,Mojang Studios
31/07/2025,23:59,378609772.0,-550.3911000000005,-18.99,,PureGym
31/07/2025,23:59,227427525.0,7472.948555167142,-7.99,,Disney
31/07/2025,23:59,227427525.0,7459.958555167143,-12.99,,SquareOnix
31/07/2025,23:59,227427525.0,7440.968555167143,-18.99,,PureGym
31/07/2025,23:59,290919516.0,-1295.8295499999997,-15.99,,Netflix
31/07/2025,23:59,290919516.0,-1303.8195499999997,-7.99,,Disney
31/07/2025,23:59,781854387.0,7412.240157879809,-7.0,,Xbox
31/07/2025,23:59,781854387.0,7399.250157879809,-12.99,,SquareOnix
31/07/2025,23:59,781854387.0,7386.260157879809,-12.99,,SquareOnix
31/07/2025,23:59,781854387.0,7378.27015787981,-7.99,,Disney
31/07/2025,23:59,781854387.0,7359.28015787981,-18.99,,PureGym
31/07/2025,23:59,368674110.0,785.4728219629726,-7.99,,Disney
31/07/2025,23:59,368674110.0,770.4828219629726,-14.99,,Blizzard
31/07/2025,23:59,368674110.0,763.4828219629726,-7.0,,Xbox
31/07/2025,23:59,368674110.0,744.4928219629726,-18.99,,PureGym
31/07/2025,23:59,670993859.0,145.95812699975457,-15.99,,Netflix
31/07/2025,23:59,670993859.0,137.96812699975456,-7.99,,Disney
31/07/2025,23:59,670993859.0,37.96812699975456,-100.0,,Grand Union BJJ
31/07/2025,23:59,663173760.0,1181.097367330664,-5.99,,Mojang Studios
31/07/2025,23:59,663173760.0,1168.107367330664,-12.99,,SquareOnix
31/07/2025,23:59,663173760.0,1161.107367330664,-7.0,,Xbox
31/07/2025,23:59,663173760.0,1146.117367330664,-14.99,,Blizzard
31/07/2025,23:59,663173760.0,1138.127367330664,-7.99,,Disney
31/07/2025,23:59,663173760.0,1122.137367330664,-15.99,,Netflix
31/07/2025,23:59,496800774.0,4301.664532742997,-15.99,,Netflix
31/07/2025,23:59,496800774.0,4286.674532742997,-14.99,,Blizzard
31/07/2025,23:59,496800774.0,4279.674532742997,-7.0,,Xbox
31/07/2025,23:59,496800774.0,4273.684532742997,-5.99,,Mojang Studios
31/07/2025,23:59,881622222.0,1086.028599999999,-15.99,,Netflix
31/07/2025,23:59,881622222.0,1067.038599999999,-18.99,,PureGym
31/07/2025,23:59,881622222.0,1054.048599999999,-12.99,,SquareOnix
31/07/2025,23:59,881622222.0,1047.048599999999,-7.0,,Xbox
31/07/2025,23:59,881622222.0,1041.058599999999,-5.99,,Mojang Studios
31/07/2025,23:59,880468033.0,2955.220782308691,-5.99,,Mojang Studios
31/07/2025,23:59,206082523.0,2051.9109068393054,-12.99,,SquareOnix
31/07/2025,23:59,206082523.0,2044.9109068393054,-7.0,,Xbox
31/07/2025,23:59,206082523.0,2037.9109068393054,-7.0,,Xbox
31/07/2025,23:59,206082523.0,2030.9109068393054,-7.0,,Xbox
31/07/2025,23:59,206082523.0,2014.9209068393054,-15.99,,Netflix
31/07/2025,23:59,843604391.0,-812.6471214290383,-15.99,,Netflix
31/07/2025,23:59,843604391.0,-820.6371214290383,-7.99,,Amazon
31/07/2025,23:59,648685081.0,1209.8436515343026,-15.99,,Netflix
31/07/2025,23:59,648685081.0,1201.8536515343026,-7.99,,Disney
31/07/2025,23:59,648685081.0,1182.8636515343026,-18.99,,PureGym
31/07/2025,23:59,733071806.0,17.652855684752705,-18.99,,PureGym
31/07/2025,23:59,733071806.0,1.6628556847527047,-15.99,,Netflix
31/07/2025,23:59,733071806.0,-6.3271443152472955,-7.99,,Amazon
31/07/2025,23:59,733071806.0,-13.327144315247295,-7.0,,Xbox
31/07/2025,23:59,733071806.0,-19.317144315247297,-5.99,,Mojang Studios
31/07/2025,23:59,733071806.0,-34.3071443152473,-14.99,,Blizzard
31/07/2025,23:59,801635676.0,1632.8154174776182,-18.99,,PureGym
31/07/2025,23:59,801635676.0,1616.8254174776182,-15.99,,Netflix
31/07/2025,23:59,801635676.0,1608.8354174776182,-7.99,,Amazon
31/07/2025,23:59,806265527.0,1109.396038169504,-15.99,,Netflix
31/07/2025,23:59,806265527.0,1009.396038169504,-100.0,,Grand Union BJJ
31/07/2025,23:59,875552922.0,10077.84766538486,-15.99,,Netflix
31/07/2025,23:59,875552922.0,10070.84766538486,-7.0,,Xbox
31/07/2025,23:59,875552922.0,10051.85766538486,-18.99,,PureGym
31/07/2025,23:59,875552922.0,9951.85766538486,-100.0,,Grand Union BJJ
31/07/2025,23:59,164963710.0,4575.725620210218,-15.99,,Netflix
31/07/2025,23:59,164963710.0,4556.735620210218,-18.99,,PureGym
31/07/2025,23:59,343334157.0,-1505.2724,-15.99,,Netflix
31/07/2025,23:59,343334157.0,-1513.2624,-7.99,,Amazon
31/07/2025,23:59,220354778.0,-1478.1003427410262,-18.99,,PureGym
31/07/2025,23:59,220354778.0,-1484.0903427410262,-5.99,,Mojang Studios
31/07/2025,23:59,220354778.0,-1499.0803427410262,-14.99,,Blizzard
31/07/2025,23:59,220354778.0,-1515.0703427410263,-15.99,,Netflix
31/07/2025,23:59,220354778.0,-1523.0603427410263,-7.99,,Amazon
31/07/2025,23:59,220354778.0,-1623.0603427410263,-100.0,,Grand Union BJJ
31/07/2025,23:59,602582955.0,276.1891499999988,-18.99,,PureGym
31/07/2025,23:59,602582955.0,260.1991499999988,-15.99,,Netflix
31/07/2025,23:59,602582955.0,245.20914999999877,-14.99,,Blizzard
31/07/2025,23:59,602582955.0,239.21914999999876,-5.99,,Mojang Studios
31/07/2025,23:59,602582955.0,232.21914999999876,-7.0,,Xbox
31/07/2025,23:59,602582955.0,217.22914999999875,-14.99,,Blizzard
31/07/2025,23:59,602582955.0,117.22914999999875,-100.0,,Grand Union BJJ
31/07/2025,23:59,460317962.0,-2579.79535,-15.99,,Netflix
31/07/2025,23:59,460317962.0,-2587.7853499999997,-7.99,,Amazon
31/07/2025,23:59,460317962.0,-2593.7753499999994,-5.99,,Mojang Studios
31/07/2025,23:59,460317962.0,-2606.765349999999,-12.99,,SquareOnix
31/07/2025,23:59,460317962.0,-2619.755349999999,-12.99,,SquareOnix
31/07/2025,23:59,460317962.0,-2632.745349999999,-12.99,,SquareOnix
31/07/2025,23:59,460317962.0,-2651.7353499999986,-18.99,,PureGym
31/07/2025,23:59,460317962.0,-2751.7353499999986,-100.0,,Grand Union BJJ
31/07/2025,23:59,792878998.0,3881.507224656049,-15.99,,Netflix
31/07/2025,23:59,792878998.0,3862.517224656049,-18.99,,PureGym
31/07/2025,23:59,754693414.0,1185.5002438116587,-7.99,,Disney
31/07/2025,23:59,754693414.0,1166.5102438116587,-18.99,,PureGym
,23:59,754693414.0,1066.5102438116587,-100.0,,Grand Union BJJ
31/07/2025,23:59,754693414.0,1059.5102438116587,-7.0,,Xbox
31/07/2025,23:59,584706957.0,948.011841775007,-15.99,,Netflix
31/07/2025,23:59,584706957.0,929.021841775007,-18.99,,PureGym
31/07/2025,23:59,161013024.0,-788.4472500000004,-15.99,,Netflix
31/07/2025,23:59,161013024.0,-803.4372500000004,-14.99,,Blizzard
31/07/2025,23:59,161013024.0,-816.4272500000004,-12.99,,SquareOnix
31/07/2025,23:59,161013024.0,-829.4172500000004,-12.99,,SquareOnix
31/07/2025,23:59,161013024.0,-848.4072500000004,-18.99,,PureGym
31/07/2025,23:59,161013024.0,-948.4072500000004,-100.0,,Grand Union BJJ
31/07/2025,23:59,241780855.0,-1649.8944782994784,-7.99,,Amazon
31/07/2025,23:59,702926299.0,-2466.6790763236872,-7.99,,Amazon
31/07/2025,23:59,702926299.0,-2482.669076323687,-15.99,,Netflix
31/07/2025,23:59,702926299.0,-2501.659076323687,-18.99,,PureGym
31/07/2025,23:59,584553451.0,580.8308999999995,-100.0,,Grand Union BJJ
31/07/2025,23:59,584553451.0,572.8408999999995,-7.99,,Disney
31/07/2025,23:59,584553451.0,553.8508999999995,-18.99,,PureGym
31/07/2025,23:59,584553451.0,540.8608999999994,-12.99,,SquareOnix
31/07/2025,23:59,584553451.0,533.8608999999994,-7.0,,Xbox
31/07/2025,23:59,584553451.0,518.8708999999994,-14.99,,Blizzard
31/07/2025,23:59,568867330.0,7548.832065289795,-7.99,,Amazon
31/07/2025,23:59,568867330.0,7540.842065289795,-7.99,,Disney
31/07/2025,23:59,346723703.0,-664.6015089307677,-15.99,,Netflix
31/07/2025,23:59,346723703.0,-672.5915089307678,-7.99,,Amazon
31/07/2025,23:59,346723703.0,-691.5815089307678,-18.99,,PureGym
31/07/2025,23:59,196326350.0,-51.282392031043166,-15.99,,Netflix
31/07/2025,23:59,196326350.0,-59.27239203104317,-7.99,,Disney
31/07/2025,23:59,196326350.0,-72.26239203104316,-12.99,,SquareOnix
31/07/2025,23:59,196326350.0,-78.25239203104316,-5.99,,Mojang Studios
31/07/2025,23:59,935957681.0,2310.8358000000003,-100.0,,Grand Union BJJ
31/07/2025,23:59,935957681.0,2302.8458000000005,-7.99,,Disney
31/07/2025,23:59,935957681.0,2283.8558000000007,-18.99,,PureGym
31/07/2025,23:59,935957681.0,2268.865800000001,-14.99,,Blizzard
31/07/2025,23:59,935957681.0,2261.865800000001,-7.0,,Xbox
31/07/2025,23:59,935957681.0,2254.865800000001,-7.0,,Xbox
31/07/2025,23:59,982579651.0,7594.156300501363,-5.99,,Mojang Studios
31/07/2025,23:59,982579651.0,7579.166300501363,-14.99,,Blizzard
31/07/2025,23:59,982579651.0,7571.176300501364,-7.99,,Disney
31/07/2025,23:59,982579651.0,7555.186300501364,-15.99,,Netflix
31/07/2025,23:59,297664615.0,-49.36350000273724,-15.99,,Netflix
31/07/2025,23:59,297664615.0,-57.35350000273724,-7.99,,Amazon
31/07/2025,23:59,297664615.0,-64.35350000273723,-7.0,,Xbox
31/07/2025,23:59,403553964.0,2374.5259000000005,-18.99,,PureGym
31/07/2025,23:59,403553964.0,2368.5359000000008,-5.99,,Mojang Studios
31/07/2025,23:59,403553964.0,2361.5359000000008,-7.0,,Xbox
31/07/2025,23:59,403553964.0,2345.545900000001,-15.99,,Netflix
31/07/2025,23:59,315036855.0,251.0889999999995,-15.99,,Netflix
31/07/2025,23:59,315036855.0,232.09899999999948,-18.99,,PureGym
31/07/2025,23:59,315036855.0,132.09899999999948,-100.0,,Grand Union BJJ
31/07/2025,23:59,339604881.0,-721.4447270174799,-18.99,,PureGym
31/07/2025,23:59,339604881.0,-734.4347270174799,-12.99,,SquareOnix
31/07/2025,23:59,339604881.0,-749.4247270174799,-14.99,,Blizzard
31/07/2025,23:59,339604881.0,-765.4147270174799,-15.99,,Netflix
31/07/2025,23:59,339604881.0,-865.4147270174799,-100.0,,Grand Union BJJ
31/07/2025,23:59,786158466.0,-2756.411449999997,-15.99,,Netflix
31/07/2025,23:59,786158466.0,-2775.4014499999967,-18.99,,PureGym
31/07/2025,23:59,638508173.0,7005.593984421032,-15.99,,Netflix
31/07/2025,23:59,638508173.0,6997.603984421032,-7.99,,Amazon
31/07/2025,23:59,638508173.0,6978.613984421032,-18.99,,PureGym
31/07/2025,23:59,638508173.0,6971.613984421032,-7.0,,Xbox
31/07/2025,23:59,638508173.0,6958.623984421032,-12.99,,SquareOnix
31/07/2025,23:59,638508173.0,6943.633984421032,-14.99,,Blizzard
31/07/2025,23:59,219861540.0,337.0730578284122,-12.99,,SquareOnix
31/07/2025,23:59,219861540.0,321.08305782841217,-15.99,,Netflix
31/07/2025,23:59,638269490.0,367.29040112932034,-12.99,,SquareOnix
31/07/2025,23:59,638269490.0,359.30040112932033,-7.99,,Disney
31/07/2025,23:59,638269490.0,340.3104011293203,-18.99,,PureGym
31/07/2025,23:59,833266559.0,1586.4908000000014,-15.99,,Netflix
31/07/2025,23:59,833266559.0,1578.5008000000014,-7.99,,Disney
31/07/2025,23:59,833266559.0,1559.5108000000014,-18.99,,PureGym
31/07/2025,23:59,764439033.0,7293.40962033703,-7.99,,Amazon
31/07/2025,23:59,764439033.0,7277.41962033703,-15.99,,Netflix
31/07/2025,23:59,764439033.0,7258.42962033703,-18.99,,PureGym
31/07/2025,23:59,991509944.0,1636.774733513247,-15.99,,Netflix
31/07/2025,23:59,239123343.0,5196.214667539141,-18.99,,PureGym
31/07/2025,23:59,239123343.0,5181.224667539142,-14.99,,Blizzard
31/07/2025,23:59,239123343.0,5168.234667539142,-12.99,,SquareOnix
31/07/2025,23:59,239123343.0,5162.244667539142,-5.99,,Mojang Studios
31/07/2025,23:59,239123343.0,5147.254667539142,-14.99,,Blizzard
31/07/2025,23:59,239123343.0,5131.2646675391425,-15.99,,Netflix
31/07/2025,23:59,239123343.0,5123.274667539143,-7.99,,Disney
31/07/2025,23:59,623153278.0,2051.038143152967,-15.99,,Netflix
31/07/2025,23:59,623153278.0,1951.0381431529672,-100.0,,Grand Union BJJ
31/07/2025,23:59,559371974.0,833.9756884050419,-7.99,,Disney
31/07/2025,23:59,559371974.0,825.9856884050419,-7.99,,Amazon
31/07/2025,23:59,337347153.0,2003.4600000000016,-5.99,,Mojang Studios
31/07/2025,23:59,337347153.0,1990.4700000000016,-12.99,,SquareOnix
31/07/2025,23:59,337347153.0,1974.4800000000016,-15.99,,Netflix
31/07/2025,23:59,337347153.0,1874.4800000000016,-100.0,,Grand Union BJJ
31/07/2025,23:59,601343377.0,-1096.870703313789,-15.99,,Netflix
31/07/2025,23:59,601343377.0,-1104.860703313789,-7.99,,Disney
31/07/2025,23:59,601343377.0,-1123.850703313789,-18.99,,PureGym
31/07/2025,23:59,445439897.0,-1425.4878,-15.99,,Netflix
31/07/2025,23:59,445439897.0,-1433.4778000000001,-7.99,,Disney
31/07/2025,23:59,445439897.0,-1452.4678000000001,-18.99,,PureGym
01/08/2025,00:38,838259778.0,10384.896506818726,-17.32,,Matalan
01/08/2025,,489205734.0,3965.192621707906,-37.67,,Matalan
01/08/2025,01:32,751045501.0,4420.5485355316205,-52.42,,Topshop
01/08/2025,02:27,130924836.0,4888.339935698859,-0.76,,AMAZON
01/08/2025,02:36,839964633.0,6997.997213169612,-0.51,,AMAZON
01/08/2025,02:38,306758965.0,7246.213944729629,-6.14,,
01/08/2025,02:40,567245759.0,8015.038681026849,-26.17,,Etsy
01/08/2025,02:48,729165779.0,8621.801652206032,-10.2,,JustEat
01/08/2025,02:58,710730502.0,2206.011991273918,-27.58,,Deliveroo
01/08/2025,03:10,262583788.0,9846.329220914653,-28.18,,Deliveroo
01/08/2025,03:11,174365261.0,6798.579606321107,-32.63,,JustEat
01/08/2025,03:15,111863803.0,6674.3957438071175,-1.23,,Amazon
01/08/2025,03:15,907706656.0,2517.8970030147298,-46.38,,Amazon
01/08/2025,03:19,396287922.0,5359.778264538625,-56.22,,Sainsbury
01/08/2025,03:22,385861694.0,3026.6097473584346,-31.55,,Deliveroo
01/08/2025,03:24,230635933.0,4645.409739680339,-33.9,,Topshop
01/08/2025,03:42,948719966.0,8255.10275017565,-4.58,,Boots
01/08/2025,03:44,101348775.0,5231.04553684358,-31.09,,Deliveroo
01/08/2025,03:53,406807170.0,5901.021874679423,-31.25,,Lloyds Pharmacy
01/08/2025,03:53,676056571.0,2454.721359971995,-29.84,,AMAZON
01/08/2025,03:57,689352974.0,10648.687434760493,-23.68,,Next
01/08/2025,03:59,557388018.0,2484.6932896244653,-36.6,,Deliveroo
01/08/2025,04:01,208146789.0,8209.074858924338,-19.89,,JustEat
01/08/2025,04:01,408079524.0,10660.21608176423,-35.2,,JustEat
01/08/2025,04:10,653253791.0,4698.439205124873,-40.89,,JustEat
01/08/2025,04:13,672503491.0,6156.70095681821,-23.82,,Boots
01/08/2025,04:16,262583788.0,9841.62465165295,-4.7,,Dorothy Perkins
01/08/2025,04:20,673238810.0,7007.674883894648,-35.19,,JustEat
01/08/2025,04:26,875552922.0,9922.87766538486,-28.98,,JustEat
01/08/2025,04:26,329831262.0,11046.959707771859,-20.19,,Deliveroo
01/08/2025,04:31,288999254.0,5360.9582292508785,-10.14,,New Look
01/08/2025,04:33,350245110.0,1956.845604675071,-3.44,,Sainsbury
01/08/2025,04:36,385861694.0,3019.0209121647354,-7.59,,Boots
01/08/2025,04:36,842433412.0,3637.867850090491,-30.22,,Deliveroo
01/08/2025,04:42,710042126.0,7581.532348957142,-23.85,,Deliveroo
01/08/2025,04:45,837307143.0,9996.101988299843,-82.89,,Sainsbury
01/08/2025,04:45,650034947.0,6638.277904098707,-16.2,,Deliveroo
01/08/2025,04:45,103439190.0,12122.818009257602,-13.79,,Sainsbury
01/08/2025,04:48,301025345.0,7707.480922400561,-31.85,,Amazon
01/08/2025,04:50,612995982.0,6228.574737566795,-23.61,,Etsy
01/08/2025,04:51,770212067.0,-290.8158103306234,-14.94,,JustEat
01/08/2025,04:52,849210127.0,8822.570941544265,-40.83,,Deliveroo
01/08/2025,04:52,101348775.0,5207.349927331996,-23.7,,TK Maxx
01/08/2025,04:53,792878998.0,3858.0384735954513,-4.48,,AMAZON
01/08/2025,04:58,517686272.0,9439.299588210228,-74.85,,AMAZON
01/08/2025,05:00,584512556.0,5208.294793562275,-36.62,,JustEat
01/08/2025,05:02,804017769.0,5813.025780378406,-7.91,,Amazon
01/08/2025,05:02,645636383.0,11817.844130721178,-5.71,,Amazon
01/08/2025,05:03,740348731.0,8597.309462670904,-23.78,,Boots
01/08/2025,05:04,557388018.0,2474.6945418707814,-10.0,,River Island
01/08/2025,05:05,216909880.0,7264.332257314602,-15.72,,Coop Local
01/08/2025,05:06,806265527.0,976.496038169504,-32.9,,Deliveroo
01/08/2025,05:07,513468437.0,11513.779553809318,-21.76,,Boots
